 1.36000000e-01  1.36000000e-01  1.36000000e-01  9.49998979e-01  1.36000000e-01 -1.21800712e-09 
 1.38000000e-01  1.38000000e-01  1.38000000e-01  9.49998929e-01  1.38000000e-01 -1.25152182e-09 
 1.40000000e-01  1.40000000e-01  1.40000000e-01  9.49998875e-01  1.40000000e-01 -1.28736889e-09 
 1.42000000e-01  1.42000000e-01  1.42000000e-01  9.49998818e-01  1.42000000e-01 -1.32566852e-09 
 1.44000000e-01  1.44000000e-01  1.44000000e-01  9.49998756e-01  1.44000000e-01 -1.36654749e-09 
 1.46000000e-01  1.46000000e-01  1.46000000e-01  9.49998690e-01  1.46000000e-01 -1.41013967e-09 
 1.48000000e-01  1.48000000e-01  1.48000000e-01  9.49998620e-01  1.48000000e-01 -1.45658561e-09 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  9.49998544e-01  1.50000000e-01 -1.50603356e-09 
 1.52000000e-01  1.52000000e-01  1.52000000e-01  9.49998463e-01  1.52000000e-01 -1.55863986e-09 
 1.54000000e-01  1.54000000e-01  1.54000000e-01  9.49998377e-01  1.54000000e-01 -1.61456937e-09 
 1.56000000e-01  1.56000000e-01  1.56000000e-01  9.49998284e-01  1.56000000e-01 -1.67399541e-09 
 1.58000000e-01  1.58000000e-01  1.58000000e-01  9.49998184e-01  1.58000000e-01 -1.73710108e-09 
 1.60000000e-01  1.60000000e-01  1.60000000e-01  9.49998078e-01  1.60000000e-01 -1.80407866e-09 
 1.62000000e-01  1.62000000e-01  1.62000000e-01  9.49997964e-01  1.62000000e-01 -1.87513145e-09 
 1.64000000e-01  1.64000000e-01  1.64000000e-01  9.49997841e-01  1.64000000e-01 -1.95047313e-09 
 1.66000000e-01  1.66000000e-01  1.66000000e-01  9.49997710e-01  1.66000000e-01 -2.03032869e-09 
 1.68000000e-01  1.68000000e-01  1.68000000e-01  9.49997570e-01  1.68000000e-01 -2.11493551e-09 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  9.49997419e-01  1.70000000e-01 -2.20454359e-09 
 1.72000000e-01  1.72000000e-01  1.72000000e-01  9.49997258e-01  1.72000000e-01 -2.29941621e-09 
 1.74000000e-01  1.74000000e-01  1.74000000e-01  9.49997085e-01  1.74000000e-01 -2.39983046e-09 
 1.76000000e-01  1.76000000e-01  1.76000000e-01  9.49996899e-01  1.76000000e-01 -2.50607846e-09 
 1.78000000e-01  1.78000000e-01  1.78000000e-01  9.49996700e-01  1.78000000e-01 -2.61846773e-09 
 1.80000000e-01  1.80000000e-01  1.80000000e-01  9.49996486e-01  1.80000000e-01 -2.73732220e-09 
 1.82000000e-01  1.82000000e-01  1.82000000e-01  9.49996257e-01  1.82000000e-01 -2.86298314e-09 
 1.84000000e-01  1.84000000e-01  1.84000000e-01  9.49996011e-01  1.84000000e-01 -2.99580981e-09 
 1.86000000e-01  1.86000000e-01  1.86000000e-01  9.49995746e-01  1.86000000e-01 -3.13618022e-09 
 1.88000000e-01  1.88000000e-01  1.88000000e-01  9.49995463e-01  1.88000000e-01 -3.28449303e-09 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  9.49995158e-01  1.90000000e-01 -3.44116759e-09 
 1.92000000e-01  1.92000000e-01  1.92000000e-01  9.49994831e-01  1.92000000e-01 -3.60664573e-09 
 1.94000000e-01  1.94000000e-01  1.94000000e-01  9.49994479e-01  1.94000000e-01 -3.78139213e-09 
 1.96000000e-01  1.96000000e-01  1.96000000e-01  9.49994102e-01  1.96000000e-01 -3.96589655e-09 
 1.98000000e-01  1.98000000e-01  1.98000000e-01  9.49993695e-01  1.98000000e-01 -4.16067450e-09 
 2.00000000e-01  2.00000000e-01  2.00000000e-01  9.49993259e-01  2.00000000e-01 -4.36626827e-09 
 2.02000000e-01  2.02000000e-01  2.02000000e-01  9.49992790e-01  2.02000000e-01 -4.58324944e-09 
 2.04000000e-01  2.04000000e-01  2.04000000e-01  9.49992285e-01  2.04000000e-01 -4.81221906e-09 
 2.06000000e-01  2.06000000e-01  2.06000000e-01  9.49991741e-01  2.06000000e-01 -5.05380991e-09 
 2.08000000e-01  2.08000000e-01  2.08000000e-01  9.49991157e-01  2.08000000e-01 -5.30868812e-09 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  9.49990528e-01  2.10000000e-01 -5.57755483e-09 
 2.12000000e-01  2.12000000e-01  2.12000000e-01  9.49989850e-01  2.12000000e-01 -5.86114790e-09 
 2.14000000e-01  2.14000000e-01  2.14000000e-01  9.49989121e-01  2.14000000e-01 -6.16024364e-09 
 2.16000000e-01  2.16000000e-01  2.16000000e-01  9.49988335e-01  2.16000000e-01 -6.47565900e-09 
